smiles,top_score
CCCC[C@]1(C)OC(=O)NC1=O,-4.8
CCCC[C@@]1(CCO)CCC(=O)O1,-5.1
CCCC[C@]1(CCO)CCC(=O)O1,-5.6
CCCC[C@@]1(O)N=CC=C(OC)N1,-5.1
CCCC[C@]1(O)N=CC=C(OC)N1,-5.4
CCCCC1=CC=C(C)[C@@H]1C,-5.4
CCCCC1=CC=C(C)[C@H]1C,-5.7
CCCCC1=CC=C[C@@H](N=[N+]=[N-])C1=O,-5.7
CCCCC1=CC=C[C@H](N=[N+]=[N-])C1=O,-6.1
CCCC[C@@H]1CCC(=O)N1CCO,-5.4
CCCC[C@H]1CCC(=O)N1CCO,-5.0
CCCC[C@@H]1CCC(N=[N+]=[N-])=C1C,-5.1
CCCC[C@H]1CCC(N=[N+]=[N-])=C1C,-5.7
CCCC[C@@H]1CCNC(=O)C1,-5.2
CCCC[C@H]1CCNC(=O)C1,-5.5
CCCC[C@@H]1CN(N=[N+]=[N-])C(=O)O1,-5.1
CCCC[C@H]1CN(N=[N+]=[N-])C(=O)O1,-5.5
CCCC[C@@H]1CNCCC1=O,-5.0
CCCC[C@H]1CNCCC1=O,-5.5
CCCC[C@@H]1COc2ccc(F)cc21,-6.6
CCCC[C@H]1COc2ccc(F)cc21,-6.3
CCCC[C@@H]1N=C(C(=O)OCC)CS1,-5.1
CCCC[C@H]1N=C(C(=O)OCC)CS1,-5.4
CCCCCC(=O)[C@@H]1CC(=O)N(O)C1=O,-6.3
CCCCCC(=O)[C@H]1CC(=O)N(O)C1=O,-6.0
CCCCC[C@@](C)(O)CN,-4.7
CCCCC[C@](C)(O)CN,-4.4
CCCCC[C@@H](C)C1=CCCCN1,-6.1
CCCCC[C@H](C)C1=CCCCN1,-6.4
CCCCC[C@@H](C)c1cccc(C)n1,-5.9
CCCCC[C@H](C)c1cccc(C)n1,-6.2
CCCCC[C@@H](O)c1cc(C)c(F)c(C)c1,-6.6
CCCCC[C@H](O)c1cc(C)c(F)c(C)c1,-6.3
CCCCCC1=NOc2ccccc2[C@@H]1O,-7.2
CCCCCC1=NOc2ccccc2[C@H]1O,-7.6
CCCCC[C@@H]1CCCCN1N=[N+]=[N-],-5.9
CCCCC[C@H]1CCCCN1N=[N+]=[N-],-5.5
CCCCCCC(=O)N1CCNC[C@@H]1C#N,-5.1
CCCCCCC(=O)N1CCNC[C@H]1C#N,-5.7
CCCCCC[C@@]1(O)OS1,-4.6
CCCCCC[C@]1(O)OS1,-4.9
CCCCCCC1=C[C@@H](N)CC(C)(C)C1,-6.1
CCCCCCC1=C[C@H](N)CC(C)(C)C1,-5.7
CCCCCC[C@@H]1CCCCC(=O)N1C,-6.2
CCCCCC[C@H]1CCCCC(=O)N1C,-4.8
CCCCCCN1C[C@@H](N)CCC1=O,-5.4
CCCCCCN1C[C@H](N)CCC1=O,-6.1
CCCCCN1C[C@@H](N)CCC1=O,-5.0
CCCCCN1C[C@H](N)CCC1=O,-5.9
CCCCCNC(=O)[C@@]1(C)CCCCN1,-5.3
CCCCCNC(=O)[C@]1(C)CCCCN1,-5.9
CCCCCNC(=O)[C@@H]1CCC(=O)NC1,-6.4
CCCCCNC(=O)[C@H]1CCC(=O)NC1,-6.1
CCCCN(C(=O)[C@@H](C)Cl)C1CC1,-4.4
CCCCN(C(=O)[C@H](C)Cl)C1CC1,-4.7
CCCCN1C(=O)OC[C@@H](C)C1=O,-4.6
CCCCN1C(=O)OC[C@H](C)C1=O,-5.3
CCCCN1C=N[C@@H]2CC(C)=CC=C21,-6.3
CCCCN1C=N[C@H]2CC(C)=CC=C21,-6.6
CCCCN1CC[C@@H](N)C(C)(C)C1,-4.5
CCCCN1CC[C@H](N)C(C)(C)C1,-4.2
CCCCN1N=CN(C(C)(C)C)[C@@H]1C,-5.1
CCCCN1N=CN(C(C)(C)C)[C@H]1C,-4.7
CCCCNC(=O)NC[C@@H](C)C(C)(C)C,-5.8
CCCCNC(=O)NC[C@H](C)C(C)(C)C,-5.4
CCCCNC(=O)NC[C@@]1(C)CCCN1,-6.0
CCCCNC(=O)NC[C@]1(C)CCCN1,-5.7
CCCCN[C@@H](C)c1cn(C)nc1C,-5.0
CCCCN[C@H](C)c1cn(C)nc1C,-5.5
CCCCN[C@@H](CC)C(C)(C)C,-4.3
CCCCN[C@H](CC)C(C)(C)C,-4.7
CCCCN[C@@H](N)OC,-4.1
CCCCN[C@H](N)OC,-4.4
CCCCOC(=O)[C@@H](C)C(=O)NC,-4.9
CCCCOC(=O)[C@H](C)C(=O)NC,-5.3
CCCCOC(=O)[C@@H]1CSC(=S)N1,-5.5
CCCCOC(=O)[C@H]1CSC(=S)N1,-5.0
CCCCOC1=NO[C@@H](CNC)C1,-5.0
CCCCOC1=NO[C@H](CNC)C1,-5.3
CCCCO[C@@H]1CCCN1C(=O)OC,-5.6
CCCCO[C@H]1CCCN1C(=O)OC,-5.1
CCCCO[C@@H]1CCCN1C(C)=O,-5.5
CCCCO[C@H]1CCCN1C(C)=O,-5.2
CCCCOC[C@@H]1CCC(=O)CO1,-5.1
CCCCOC[C@H]1CCC(=O)CO1,-5.4
CCCCn1c([C@@H](N)CC)n[nH]c1=O,-5.8
CCCCn1c([C@H](N)CC)n[nH]c1=O,-5.5
CCCCn1nnc([C@@H]2CCCN2)n1,-6.2
CCCCn1nnc([C@H]2CCCN2)n1,-5.7
CCCN(C(=O)CC#N)[C@@H](C)CC,-4.2
CCCN(C(=O)CC#N)[C@H](C)CC,-4.7
CCCN(CC)C(=O)[C@@]1(C)CCCCN1,-4.6
CCCN(CC)C(=O)[C@]1(C)CCCCN1,-5.4
CCCN1C(=O)[NH2+]C[C@@H]1C(C)C,-4.9
CCCN1C(=O)[NH2+]C[C@H]1C(C)C,-5.2
CCCN1C=NC[C@@H](C(=O)O)C1,-4.6
CCCN1C=NC[C@H](C(=O)O)C1,-5.4
CCCN1C=NN(C(C)C)[C@@H]1Cl,-5.1
CCCN1C=NN(C(C)C)[C@H]1Cl,-4.8
CCCN1C=NN(C)[C@@H]1C,-4.4
CCCN1C=NN(C)[C@H]1C,-4.1
CCCN1C=NN(CC)[C@@H]1C(F)(F)F,-4.9
CCCN1C=NN(CC)[C@H]1C(F)(F)F,-4.6
CCCN1C[C@@H](C)NCC12CCCCC2,-2.6
CCCN1C[C@H](C)NCC12CCCCC2,-4.5
CCCN1CC[C@@H](OCCO)C1,-4.6
CCCN1CC[C@H](OCCO)C1,-4.9
CCCN1CN=CC2=C1N[C@@H](CC)N2,-5.9
CCCN1CN=CC2=C1N[C@H](CC)N2,-5.4
CCCN1N=CN(C(C)(C)C)[C@@H]1C(C)C,-3.8
CCCN1N=CN(C(C)(C)C)[C@H]1C(C)C,-4.3
CCCN1N=CN(C(C)(C)C)[C@@H]1Cl,-4.9
CCCN1N=CN(C(C)(C)C)[C@H]1Cl,-4.4
CCCN1N=CN(CC)[C@@H]1C,-4.6
CCCN1N=CN(CC)[C@H]1C,-4.3
CCCN1SC(C)=C(C(=O)[O-])[C@@H]1C,-4.3
CCCN1SC(C)=C(C(=O)[O-])[C@H]1C,-4.0
CCCNC(=O)N1CCCC[C@@H]1C,-5.6
CCCNC(=O)N1CCCC[C@H]1C,-5.1
CCCNC(=O)N[C@@](C)(CC)C(N)=S,-4.5
CCCNC(=O)N[C@](C)(CC)C(N)=S,-5.1
CCCN[C@@H](C)C(=O)Nc1ccccc1,-6.3
CCCN[C@H](C)C(=O)Nc1ccccc1,-5.9
CCCN[C@@H](C)c1ncc(C(C)(C)C)o1,-5.5
CCCN[C@H](C)c1ncc(C(C)(C)C)o1,-5.2
CCCN[C@@H](C1=CCCO1)c1ccnnc1,-5.8
CCCN[C@H](C1=CCCO1)c1ccnnc1,-5.5
CCCN[C@@H](CC)c1cc(C)c(F)c(C)c1,-5.3
CCCN[C@H](CC)c1cc(C)c(F)c(C)c1,-5.6
CCCN[C@@H]1CCNc2ccccc21,-6.5
CCCN[C@H]1CCNc2ccccc21,-6.8
CCCNC[C@@H]1CCc2cccnc21,-6.5
CCCNC[C@H]1CCc2cccnc21,-6.2
CCCNC[C@@H]1COc2ccccc2C1=O,-6.2
CCCNC[C@H]1COc2ccccc2C1=O,-7.1
CCCNCc1ncc([C@@H]2CCCCO2)o1,-6.1
CCCNCc1ncc([C@H]2CCCCO2)o1,-6.5
CCCNCc1ncc([C@@H]2CCCOC2)o1,-6.5
CCCNCc1ncc([C@H]2CCCOC2)o1,-6.1
CCCN[S@@](=O)Cc1cccc(N)c1,-5.9
CCCN[S@](=O)Cc1cccc(N)c1,-6.2
CCCOC(=O)[C@@H](C)NC(=O)C(C)(C)C,-5.1
CCCOC(=O)[C@H](C)NC(=O)C(C)(C)C,-4.7
CCCOC(=O)[C@@H]1CN(C(N)=O)CCO1,-5.4
CCCOC(=O)[C@H]1CN(C(N)=O)CCO1,-5.1
CCCOC(=O)[C@@H]1NCCO1,-4.4
CCCOC(=O)[C@H]1NCCO1,-4.7
CCCOC(=O)C[C@@H]1C=CC=CC1(C)C,-4.9
CCCOC(=O)C[C@H]1C=CC=CC1(C)C,-5.4
CCCOC(=O)N1CCO[C@@H](CO)C1,-5.2
CCCOC(=O)N1CCO[C@H](CO)C1,-4.6
CCCO[C@@H](C)ON(C)C(=O)[O-],-4.6
CCCO[C@H](C)ON(C)C(=O)[O-],-4.3
CCCO[C@@](F)(N=[N+]=[N-])c1ccccc1,-6.3
CCCO[C@](F)(N=[N+]=[N-])c1ccccc1,-5.9
CCCO[C@@H]1CCOCCO1,-4.8
CCCO[C@H]1CCOCCO1,-4.5
CCCOc1ccc2c(c1)C(=O)[C@@H](C)C2,-6.5
CCCOc1ccc2c(c1)C(=O)[C@H](C)C2,-6.9
CCCS(=O)(=O)NC[C@@]1(C)CCCN1,-5.2
CCCS(=O)(=O)NC[C@]1(C)CCCN1,-4.7
CCCS(=O)(=O)NC[C@@H]1COCCN1,-5.3
CCCS(=O)(=O)NC[C@H]1COCCN1,-5.0
CCCc1cc(C#N)cc([C@@H](O)N=[N+]=[N-])c1,-5.9
CCCc1cc(C#N)cc([C@H](O)N=[N+]=[N-])c1,-5.6
CCCc1ccc([C@@H]2CCCC2=O)cc1,-7.6
CCCc1ccc([C@H]2CCCC2=O)cc1,-7.3
CCCc1ccc(C[C@@H](C)NC)cc1C,-6.4
CCCc1ccc(C[C@H](C)NC)cc1C,-6.1
CCCc1ccc(N2CC[C@@H](CN)C2)cc1,-6.4
CCCc1ccc(N2CC[C@H](CN)C2)cc1,-7.1
CCCc1ccc(NC(=O)[C@@H](C)N)cc1,-6.2
CCCc1ccc(NC(=O)[C@H](C)N)cc1,-6.5
CCCc1nc([C@@H](C)n2cncn2)n[nH]1,-6.2
CCCc1nc([C@H](C)n2cncn2)n[nH]1,-5.8
CCCc1nc([C@@H](N)C(C)C)no1,-5.7
CCCc1nc([C@H](N)C(C)C)no1,-5.4
CCCc1nn(C)c2c1NC(=O)[C@@H](C)N2C,-3.4
CCCc1nn(C)c2c1NC(=O)[C@H](C)N2C,-4.1
CCCc1nnc2n1C[C@@H](C)CN2,-6.0
CCCc1nnc2n1C[C@H](C)CN2,-5.6
CCCc1nsc(N(C)C[C@@H](C)N)n1,-5.3
CCCc1nsc(N(C)C[C@H](C)N)n1,-4.8
CCCn1cc([C@@H](CN)C(C)(C)C)cn1,-5.1
CCCn1cc([C@H](CN)C(C)(C)C)cn1,-4.7
CCCn1ccc2c1N[C@@H](Cl)N=C2,-6.0
CCCn1ccc2c1N[C@H](Cl)N=C2,-5.4
CCCn1ccnc1C[C@@]1(O)CCN(C)C1,-5.1
CCCn1ccnc1C[C@]1(O)CCN(C)C1,-5.5
CCCn1nccc1C1=C[C@@H](O)CCC1,-6.1
CCCn1nccc1C1=C[C@H](O)CCC1,-6.5
CCN(C(C)=O)C1=C[C@@H](C)CC(C)(C)C1,-4.8
CCN(C(C)=O)C1=C[C@H](C)CC(C)(C)C1,-3.6
CCN(C)[C@@H]1CCCSC1,-4.4
CCN(C)[C@H]1CCCSC1,-4.1
CCN(C)[C@@H]1CCN1c1cc(N)ncn1,-4.9
CCN(C)[C@H]1CCN1c1cc(N)ncn1,-5.7
CCN(C)c1ccc2c(c1)CC[C@@H](O)C2,-6.7
CCN(C)c1ccc2c(c1)CC[C@H](O)C2,-7.0
CCN(CC)C(=O)[C@@H](C)C(C)=S,-4.8
CCN(CC)C(=O)[C@H](C)C(C)=S,-4.2
CCN(CC)C(=O)NC[C@@H](O)C(F)F,-5.0
CCN(CC)C(=O)NC[C@H](O)C(F)F,-5.4
CCN(CC)C(=O)NC[C@@]1(O)CCNC1,-5.1
CCN(CC)C(=O)NC[C@]1(O)CCNC1,-5.5
CCN(CC)[C@@](F)(N=[N+]=[N-])C(C)C,-4.8
CCN(CC)[C@](F)(N=[N+]=[N-])C(C)C,-4.2
CCN(CC)CC#C[C@@](C)(O)C1CC1,-4.9
CCN(CC)CC#C[C@](C)(O)C1CC1,-5.2
CCN(CC)CCN1C[C@@H](N)C1=O,-4.9
CCN(CC)CCN1C[C@H](N)C1=O,-4.6
CCN(CC)[S@@](=O)c1ccccc1,-5.0
CCN(CC)[S@](=O)c1ccccc1,-5.4
CCN(CC)c1c(C[C@@H](C)N)c(C)nn1C,-3.9
CCN(CC)c1c(C[C@H](C)N)c(C)nn1C,-4.3
CCN(/N=C(\C)C(=O)O)[C@@H]1C=CCCC1,-5.9
CCN(/N=C(\C)C(=O)O)[C@H]1C=CCCC1,-6.2
CCN(O)[C@@H](CN)C(C)(C)C,-4.1
CCN(O)[C@H](CN)C(C)(C)C,-4.5
CCN(c1ccccc1)[C@@](C)(CN)C(C)C,-4.3
CCN(c1ccccc1)[C@](C)(CN)C(C)C,-5.2
CCN(c1ccccc1)[C@@H](C)CO,-5.3
CCN(c1ccccc1)[C@H](C)CO,-5.7
CCN1C=NC=C[C@@H]1c1cc(C)sc1C,-4.5
CCN1C=NC=C[C@H]1c1cc(C)sc1C,-5.6
CCN1CC(=O)N([C@@H](C)CC(=O)O)C1=O,-5.4
CCN1CC(=O)N([C@H](C)CC(=O)O)C1=O,-4.9
CCN1CC(=O)N([C@@H]2CCCN2)C1=O,-6.4
CCN1CC(=O)N([C@H]2CCCN2)C1=O,-5.4
CCN1C[C@@H](C(=O)NC2COC2)CC1=O,-6.1
CCN1C[C@H](C(=O)NC2COC2)CC1=O,-5.4
CCN1C[C@@H](C(=O)O)Cc2cocc21,-5.0
CCN1C[C@H](C(=O)O)Cc2cocc21,-4.7
CCN1C[C@@H](C)CO1,-4.1
CCN1C[C@H](C)CO1,-3.8
CCN1C[C@@H](CN2CCCCC2)OC1=O,-6.2
CCN1C[C@H](CN2CCCCC2)OC1=O,-5.9
CCN1C[C@@H](N)CCC1=O,-4.1
CCN1C[C@H](N)CCC1=O,-4.9
CCN1CC=C(N=[N+]=[N-])C[C@@H]1C,-5.3
CCN1CC=C(N=[N+]=[N-])C[C@H]1C,-4.9
CCN1CC[C@@H](Br)C(=O)C1,-4.7
CCN1CC[C@H](Br)C(=O)C1,-4.3
CCN1CC[C@@H](C)C(=O)C1,-4.6
CCN1CC[C@H](C)C(=O)C1,-4.3
CCN1CC[C@@H](C)NS1,-4.2
CCN1CC[C@H](C)NS1,-3.9
CCN1CC[C@@H](C)c2cc(CF)ccc21,-4.6
CCN1CC[C@H](C)c2cc(CF)ccc21,-5.1
CCN1CC[C@@H](CNc2ccc(C)nn2)C1,-6.0
CCN1CC[C@H](CNc2ccc(C)nn2)C1,-6.5
CCN1CCC(N2CC[C@@H](F)C2)CC1,-5.3
CCN1CCC(N2CC[C@H](F)C2)CC1,-5.6
CCN1CC[C@@H](NCCO)C1,-4.5
CCN1CC[C@H](NCCO)C1,-5.0
CCN1CC[C@@H](c2cc(Cl)cnn2)C1,-6.0
CCN1CC[C@H](c2cc(Cl)cnn2)C1,-6.3
CCN1CC[C@@]2(CCN(C(=O)N=[N+]=[N-])C2)C1,-5.0
CCN1CC[C@]2(CCN(C(=O)N=[N+]=[N-])C2)C1,-5.8
CCN1CC[C@@H]2CC=CC=C2C1,-6.1
CCN1CC[C@H]2CC=CC=C2C1,-6.4
CCN1CCC[C@@H](C#N)CC1,-5.3
CCN1CCC[C@H](C#N)CC1,-5.0
CCN1CCC[C@@H](C(=O)NN=[N+]=[N-])C1,-6.0
CCN1CCC[C@H](C(=O)NN=[N+]=[N-])C1,-5.5
CCN1CCC[C@@H](N(C)CCN)C1,-4.8
CCN1CCC[C@H](N(C)CCN)C1,-4.4
CCN1CCC[C@@H](NC(=O)c2cn[nH]c2)C1,-6.1
CCN1CCC[C@H](NC(=O)c2cn[nH]c2)C1,-6.4
CCN1CCC[C@@H](NC2CCOCC2)C1,-6.3
CCN1CCC[C@H](NC2CCOCC2)C1,-5.4
CCN1CCC[C@@H](NCCN(C)C)C1,-5.3
CCN1CCC[C@H](NCCN(C)C)C1,-4.9
CCN1CCC[C@@H](NCc2cccs2)C1,-6.4
CCN1CCC[C@H](NCc2cccs2)C1,-5.8
CCN1CCCC[C@@H]1Cc1ccc(=O)[nH]n1,-6.5
CCN1CCCC[C@H]1Cc1ccc(=O)[nH]n1,-6.1
CCN1CCN(C#N)C[C@@H]1C,-3.7
CCN1CCN(C#N)C[C@H]1C,-4.1
CCN1CCO[C@@H](CCNC)C1,-4.7
CCN1CCO[C@H](CCNC)C1,-4.2
CCN1CCO[C@@H](COC(F)F)C1,-5.1
CCN1CCO[C@H](COC(F)F)C1,-4.6
CCN1CCO[C@@]1(C)c1ccccc1,-4.9
CCN1CCO[C@]1(C)c1ccccc1,-5.4
CCN1Cc2ccccc2[C@@H](C(C)C)C1,-5.3
CCN1Cc2ccccc2[C@H](C(C)C)C1,-5.0
CCN1N=C[C@@H](C)SC1=O,-4.2
CCN1N=C[C@H](C)SC1=O,-4.5
CCN1N=CN([N+](=O)[O-])[C@@H]1Br,-4.3
CCN1N=CN([N+](=O)[O-])[C@H]1Br,-4.7
CC/N=C(\N)N(C)/N=C(/C)C[C@@H](C)CC,-5.1
CC/N=C(\N)N(C)/N=C(/C)C[C@H](C)CC,-5.5
CC/N=C(\NN)N[C@@]1(C)CCCOC1,-4.8
CC/N=C(\NN)N[C@]1(C)CCCOC1,-5.5
CC/N=C1\N=C(Cl)N(N)[C@@H](C(C)C)N1,-4.5
CC/N=C1\N=C(Cl)N(N)[C@H](C(C)C)N1,-5.0
CC/N=C/[C@@H](C)/C=[NH+]/C,-4.1
CC/N=C/[C@H](C)/C=[NH+]/C,-4.4
CCNC(=O)[C@@H](C)NCc1nnc(C)o1,-6.0
CCNC(=O)[C@H](C)NCc1nnc(C)o1,-5.6
CCNC(=O)[C@@H](C)Oc1ccc(C)cc1N,-6.7
CCNC(=O)[C@H](C)Oc1ccc(C)cc1N,-6.4
CCNC(=O)C[C@@]1(F)CCCNC1,-5.5
CCNC(=O)C[C@]1(F)CCCNC1,-5.9
CCNC(=O)CN1CC[C@@H](C(=O)O)C1,-5.0
CCNC(=O)CN1CC[C@H](C(=O)O)C1,-5.5
CCNC(=O)CN1CCCC[C@@H]1CC,-5.7
CCNC(=O)CN1CCCC[C@H]1CC,-4.8
CCNC(=O)N[C@@H](C)CCSC,-4.7
CCNC(=O)N[C@H](C)CCSC,-4.4
CCNC(=O)N[C@@H](C)CSC,-4.5
CCNC(=O)N[C@H](C)CSC,-4.2
CCNC(=O)c1ccc2n1CCN[C@@H]2C,-5.8
CCNC(=O)c1ccc2n1CCN[C@H]2C,-5.4
CCNC(=S)N1CCC[C@@H]1C,-4.6
CCNC(=S)N1CCC[C@H]1C,-5.0
CCNC(=S)N[C@@H](C)CSC,-4.1
CCNC(=S)N[C@H](C)CSC,-4.4
CCNC(=S)NC[C@@H](C)C(C)(C)C,-4.9
CCNC(=S)NC[C@H](C)C(C)(C)C,-4.6
CCNC(=S)O[C@@H]1C=CCCC1,-5.5
CCNC(=S)O[C@H]1C=CCCC1,-5.2
CCN[C@@](C)(C#N)CSC(C)C,-3.8
CCN[C@](C)(C#N)CSC(C)C,-4.2
CCN[C@@](C)(CSC(C)(C)C)C(N)=O,-3.6
CCN[C@](C)(CSC(C)(C)C)C(N)=O,-4.3
CCN[C@@](C)(S)CN=[N+]=[N-],-3.5
CCN[C@](C)(S)CN=[N+]=[N-],-4.0
CCN[C@@H](C)C(=O)c1cc(C)ccc1C,-5.5
CCN[C@H](C)C(=O)c1cc(C)ccc1C,-5.8
CCN[C@@H](C)C1(C)CCCC1,-4.7
CCN[C@H](C)C1(C)CCCC1,-5.1
CCN[C@@H](C)O,-3.7
CCN[C@H](C)O,-3.4
CCN[C@@H](C)c1cc2cc(Cl)ccc2o1,-7.0
CCN[C@H](C)c1cc2cc(Cl)ccc2o1,-6.6
CCN[C@@H](C)c1ccc(-c2ccc[nH]2)cc1,-7.1
CCN[C@H](C)c1ccc(-c2ccc[nH]2)cc1,-6.8
CCN[C@@H](C)c1cccc(F)c1Cl,-5.4
CCN[C@H](C)c1cccc(F)c1Cl,-5.8
CCN[C@@H](C)c1ccco1,-4.9
CCN[C@H](C)c1ccco1,-4.6
CCN[C@@H](C)c1sc(C(N)=O)nc1C,-5.3
CCN[C@H](C)c1sc(C(N)=O)nc1C,-5.0
CCN[C@@H](C1=CCCO1)c1ccnnc1,-5.8
CCN[C@H](C1=CCCO1)c1ccnnc1,-5.5
CCN[C@@H]1C=CC(C(F)(F)F)=CN1,-6.1
CCN[C@H]1C=CC(C(F)(F)F)=CN1,-5.7
CCN[C@@H]1C=CC=CC1,-5.2
CCN[C@H]1C=CC=CC1,-4.8
CCN[C@@H]1CCCN(CC2(CC)CC2)C1,-4.9
CCN[C@H]1CCCN(CC2(CC)CC2)C1,-5.7
CCN[C@@H]1CCC[N+]1=O,-4.6
CCN[C@H]1CCC[N+]1=O,-4.2
CCN[C@@H]1CCCc2cc3c(cc21)CCC3,-6.6
CCN[C@H]1CCCc2cc3c(cc21)CCC3,-8.0
CCN[C@@H]1Cc2c(C)cc(C)cc2S1,-5.0
CCN[C@H]1Cc2c(C)cc(C)cc2S1,-4.7
CCNCC(=O)N1CC[C@@H](OC)C1,-4.7
CCNCC(=O)N1CC[C@H](OC)C1,-5.0
CCNC[C@@H](C(N)=O)c1ccc(F)cc1,-6.2
CCNC[C@H](C(N)=O)c1ccc(F)cc1,-5.9
CCNC[C@@](C)(O)c1ccccn1,-5.2
CCNC[C@](C)(O)c1ccccn1,-5.6
CCNC[C@@H](C)C(=O)Nc1nccnn1,-6.2
CCNC[C@H](C)C(=O)Nc1nccnn1,-5.8
CCNC[C@@H](C)C1CCCCCC1,-5.8
CCNC[C@H](C)C1CCCCCC1,-6.1
CCNC[C@@H](C)Cc1sccc1Cl,-5.1
CCNC[C@H](C)Cc1sccc1Cl,-5.4
CCNC[C@@H](C)Oc1cc(C)ccc1C,-5.7
CCNC[C@H](C)Oc1cc(C)ccc1C,-6.1
CCNCC1(C[C@@H]2CCCO2)CCC1,-6.0
CCNCC1(C[C@H]2CCCO2)CCC1,-5.4
CCNC[C@@H]1CCCN(C(=O)O)C1,-5.1
CCNC[C@H]1CCCN(C(=O)O)C1,-5.5
CCNC[C@@H]1Cc2cc(OC)c(OC)cc21,-5.8
CCNC[C@H]1Cc2cc(OC)c(OC)cc21,-6.2
CCNCCC(=O)N1CC[C@@H](OC)C1,-4.9
CCNCCC(=O)N1CC[C@H](OC)C1,-5.2
CCNCc1cncn1C[C@@H]1CCCO1,-5.7
CCNCc1cncn1C[C@H]1CCCO1,-5.4
CCNCc1ncc([C@@H]2COCCO2)o1,-6.0
CCNCc1ncc([C@H]2COCCO2)o1,-5.5
CCNS(=O)(=O)NC[C@@H]1COCCN1,-5.3
CCNS(=O)(=O)NC[C@H]1COCCN1,-4.9
CCNc1cc(N(C)C[C@@H](C)C#N)ccn1,-5.5
CCNc1cc(N(C)C[C@H](C)C#N)ccn1,-6.2
CCNc1cc(N2CCC[C@@H]2CO)ccn1,-6.6
CCNc1cc(N2CCC[C@H]2CO)ccn1,-5.8
CCNc1cc(N2CCO[C@@H](C)C2)ccn1,-5.6
CCNc1cc(N2CCO[C@H](C)C2)ccn1,-6.4
CCNc1cc(N[C@@H](C)C(N)=O)nc(C)n1,-6.8
CCNc1cc(N[C@H](C)C(N)=O)nc(C)n1,-6.1
CCNc1ccc2c(c1)[C@@H](O)CCO2,-6.5
CCNc1ccc2c(c1)[C@H](O)CCO2,-6.1
CCNc1cccc(N2CCC[C@@H]2C)n1,-6.2
CCNc1cccc(N2CCC[C@H]2C)n1,-5.9
CCNc1ncnc(N[C@@H](C)CO)c1C,-5.3
CCNc1ncnc(N[C@H](C)CO)c1C,-6.1
CCOC(=O)/C(=C/[C@@H](N)CC)N=[N+]=[N-],-4.8
CCOC(=O)/C(=C/[C@H](N)CC)N=[N+]=[N-],-5.3
CCOC(=O)C(=O)[C@@H](O)CO,-4.6
CCOC(=O)C(=O)[C@H](O)CO,-4.3
CCOC(=O)[C@@H](C#N)Cc1nonc1C,-4.9
CCOC(=O)[C@H](C#N)Cc1nonc1C,-5.5
CCOC(=O)[C@@H](C#N)c1ccccc1C#N,-5.0
CCOC(=O)[C@H](C#N)c1ccccc1C#N,-4.7
CCOC(=O)[C@@H](C(C)=O)C(=O)NC,-4.8
CCOC(=O)[C@H](C(C)=O)C(=O)NC,-4.5
CCOC(=O)[C@@](C)(N)c1cc(C)[nH]n1,-4.8
CCOC(=O)[C@](C)(N)c1cc(C)[nH]n1,-5.2
CCOC(=O)[C@@H](C)Oc1ccccc1OC,-5.5
CCOC(=O)[C@H](C)Oc1ccccc1OC,-5.8
CCOC(=O)[C@@H](C)c1cc(C)cc(C)c1,-6.1
CCOC(=O)[C@H](C)c1cc(C)cc(C)c1,-5.8
CCOC(=O)[C@@H](C=N)OCC,-4.2
CCOC(=O)[C@H](C=N)OCC,-4.5
CCOC(=O)[C@@H](CSC(C)(C)C)NC,-4.5
CCOC(=O)[C@H](CSC(C)(C)C)NC,-4.2
CCOC(=O)C(F)(F)[C@@H]1CCCC(=O)C1,-6.1
CCOC(=O)C(F)(F)[C@H]1CCCC(=O)C1,-5.6
CCOC(=O)[C@@H](NC(=O)C(C)C)C(=O)O,-5.0
CCOC(=O)[C@H](NC(=O)C(C)C)C(=O)O,-5.4
CCOC(=O)[C@@H](O)CO,-4.2
CCOC(=O)[C@H](O)CO,-3.8
CCOC(=O)[C@@H](O)c1c[nH]c2ccccc12,-6.7
CCOC(=O)[C@H](O)c1c[nH]c2ccccc12,-7.1
CCOC(=O)[C@@H](O)c1ccc2oncc2c1,-6.3
CCOC(=O)[C@H](O)c1ccc2oncc2c1,-6.6
CCOC(=O)[C@@H](O)c1cccc2c1COC2,-5.7
CCOC(=O)[C@H](O)c1cccc2c1COC2,-6.2
CCOC(=O)[C@@H](O)c1ccccc1,-6.0
CCOC(=O)[C@H](O)c1ccccc1,-5.7
CCOC(=O)[C@@]1(C(F)F)C=CN(C)N1,-4.6
CCOC(=O)[C@]1(C(F)F)C=CN(C)N1,-5.0
CCOC(=O)[C@@]1(C)C=CC(CC)=CC1,-5.7
CCOC(=O)[C@]1(C)C=CC(CC)=CC1,-6.0
CCOC(=O)C1([C@@H]2CCOC2)CC1,-5.0
CCOC(=O)C1([C@H]2CCOC2)CC1,-5.3
CCOC(=O)[C@@H]1CCNc2ccccc21,-6.2
CCOC(=O)[C@H]1CCNc2ccccc21,-6.6
CCOC(=O)[C@@H]1CCc2cc(N)ccc2O1,-6.5
CCOC(=O)[C@H]1CCc2cc(N)ccc2O1,-7.0
CCOC(=O)C[C@@H](C)/N=N/C(C)(C)Cl,-4.7
CCOC(=O)C[C@H](C)/N=N/C(C)(C)Cl,-5.0
CCOC(=O)C[C@@H](CN)c1cncs1,-4.9
