smiles,docking_score
COCCOc1cc(C)ccc1CN[C@@H](C)c1ccccn1,-31.1
COCCOc1cc(C)ccc1CN[C@H](C)c1ccccn1,-42.82
C[C@@H](Cc1ccccc1F)C(=O)N1CCC(CS(N)(=O)=O)CC1,-17.99
C[C@H](Cc1ccccc1F)C(=O)N1CCC(CS(N)(=O)=O)CC1,-26.05
CC[C@@H](NC[C@]1(C)CCCC[C@@H]1O)c1cccc([N+](=O)[O-])c1,-44.59
CC[C@H](NC[C@]1(C)CCCC[C@@H]1O)c1cccc([N+](=O)[O-])c1,-34.84
CC1=CCC[C@@H](C)[C@H]1CNCc1cccc(OCC(=O)N(C)C)c1,-29.65
CC1=CCC[C@H](C)[C@@H]1CNCc1cccc(OCC(=O)N(C)C)c1,-42.9
C[C@@H](NC[C@@H]1CN(C)CCN1C)c1ccc(F)cc1,-35.49
C[C@@H](NC[C@H]1CN(C)CCN1C)c1ccc(F)cc1,-42.12
CNC(=O)C1CCN([C@@H](C)C(=O)Nc2cc(Cl)ccc2C)CC1,-34.56
CNC(=O)C1CCN([C@H](C)C(=O)Nc2cc(Cl)ccc2C)CC1,-48.45
CC(C)C[C@@H]1COCCN1C(=O)C(=O)Nc1ccc(Cl)nc1,-34.63
CC(C)C[C@H]1COCCN1C(=O)C(=O)Nc1ccc(Cl)nc1,-40.49
COc1ccc(C(=O)N[C@@H](CCO)c2ccccc2)cc1Br,-43.3
COc1ccc(C(=O)N[C@H](CCO)c2ccccc2)cc1Br,-35.35
CCN1CCCC[C@@H]1C(=O)NCc1ccc(F)c(CN(C)C)c1,-37.73
CCN1CCCC[C@H]1C(=O)NCc1ccc(F)c(CN(C)C)c1,-31.48
C[C@@H](Oc1ccc(F)c(F)c1)C(=O)N1CCN(C)C(=O)C1(C)C,-33.65
C[C@H](Oc1ccc(F)c(F)c1)C(=O)N1CCN(C)C(=O)C1(C)C,1.18
C[C@@]1(O)CCCN(CC(=O)Nc2ccc(Cl)cc2C(F)(F)F)C1,-60.06
C[C@]1(O)CCCN(CC(=O)Nc2ccc(Cl)cc2C(F)(F)F)C1,-67.54
Cc1ccc([C@@H](C)NC(=O)c2ccc(Cl)nn2)c(C)c1,-28.96
Cc1ccc([C@H](C)NC(=O)c2ccc(Cl)nn2)c(C)c1,-19.1
CC(=O)NC[C@@H]1CCCN(C(=O)COc2ccc(C)c(C)c2)C1,-36.66
CC(=O)NC[C@H]1CCCN(C(=O)COc2ccc(C)c(C)c2)C1,-29.08
O[C@@H](CNc1ncc(Br)cn1)c1cccc(C(F)(F)F)c1,-40.5
O[C@H](CNc1ncc(Br)cn1)c1cccc(C(F)(F)F)c1,-35.18
CCOc1cccc([C@@H](C)NC(=O)N2CCC(OCC)CC2)c1,-26.52
CCOc1cccc([C@H](C)NC(=O)N2CCC(OCC)CC2)c1,-11.78
CC[C@@H](NC(=O)c1ccc(C)c(NC(C)=O)c1)c1ccncc1,-18.67
CC[C@H](NC(=O)c1ccc(C)c(NC(C)=O)c1)c1ccncc1,-25.03
CCO[C@@H]1CCCN([C@@H](C)C(=O)Nc2cccc(C(C)=O)c2)C1,-19.32
CCO[C@H]1CCCN([C@@H](C)C(=O)Nc2cccc(C(C)=O)c2)C1,-26.6
CC(C)[C@@H](CC1CCCCC1)C(=O)N1CCN(S(N)(=O)=O)CC1,-17.46
CC(C)[C@H](CC1CCCCC1)C(=O)N1CCN(S(N)(=O)=O)CC1,-23.52
COCc1cc(CN[C@@H](C)c2ccc(S(C)(=O)=O)c(F)c2)ccc1F,-24.05
COCc1cc(CN[C@H](C)c2ccc(S(C)(=O)=O)c(F)c2)ccc1F,-34.15
CCCc1ccc([C@@H](C)NC[C@@H]2CN(C)CCO2)cc1,-32.17
CCCc1ccc([C@@H](C)NC[C@H]2CN(C)CCO2)cc1,-41.5
C[C@@H](N[C@@H](C)c1cccnc1)c1ccc(N(C)C)cc1,-39.38
C[C@@H](N[C@H](C)c1cccnc1)c1ccc(N(C)C)cc1,-46.41
C[C@H](N[C@@H](C)c1cccnc1)c1ccc(N(C)C)cc1,-55.23
COc1ccc([C@@H](CCO)NC(=O)c2cccc(C)n2)cc1,-23.3
COc1ccc([C@H](CCO)NC(=O)c2cccc(C)n2)cc1,-32.09
COc1ccc(C(=O)N[C@@H](C)c2ccccc2OC)cc1F,-23.29
COc1ccc(C(=O)N[C@H](C)c2ccccc2OC)cc1F,-33.12
CCOc1ccc(NC(=O)C(=O)N2CC[C@@H](C)[C@@H](C)C2)c(C)c1,-26.18
CCOc1ccc(NC(=O)C(=O)N2CC[C@H](C)[C@@H](C)C2)c(C)c1,-33.28
Cc1cccc(C(=O)N[C@@H](CC(=O)O)c2cccc([N+](=O)[O-])c2)c1,-15.93
Cc1cccc(C(=O)N[C@H](CC(=O)O)c2cccc([N+](=O)[O-])c2)c1,3.92
CC(=O)Nc1ccc(N[C@@H](C)C(=O)N2CCC(C)CC2)cc1,-27.83
CC(=O)Nc1ccc(N[C@H](C)C(=O)N2CCC(C)CC2)cc1,-33.87
O=S(=O)(N[C@@H](CO)c1ccc(Cl)cc1)c1ccc(F)cc1,-35.92
O=S(=O)(N[C@H](CO)c1ccc(Cl)cc1)c1ccc(F)cc1,-41.14
CC[C@@H]1C(=O)NCCN1C(=O)N[C@H](c1ccccc1)C(F)(F)F,-22.69
CC[C@H]1C(=O)NCCN1C(=O)N[C@H](c1ccccc1)C(F)(F)F,-28.28
COc1ccc(F)cc1[C@@H](C)NCc1cccc(F)c1,-45.68
COc1ccc(F)cc1[C@H](C)NCc1cccc(F)c1,-52.59
CN(C[C@@H]1CCCCO1)C(=O)[C@@H]1CCNC(=O)C1,-27.0
CN(C[C@@H]1CCCCO1)C(=O)[C@H]1CCNC(=O)C1,-21.92
Cc1cnc(C(=O)N[C@@H](C)c2ccc(S(=O)(=O)N(C)C)cc2)cn1,-34.46
Cc1cnc(C(=O)N[C@H](C)c2ccc(S(=O)(=O)N(C)C)cc2)cn1,-15.67
CCc1cccc(C)c1NC(=O)CN1CCC[C@@H](CC(N)=O)C1,-22.73
CCc1cccc(C)c1NC(=O)CN1CCC[C@H](CC(N)=O)C1,-35.19
COC(=O)[C@@H](NC(=O)c1ccc(Cl)cn1)c1ccccc1,-29.06
COC(=O)[C@H](NC(=O)c1ccc(Cl)cn1)c1ccccc1,-37.24
C[C@@H](C(=O)N(C)c1ccccc1)N1CCN(CC(=O)N(C)C)CC1,-15.16
C[C@H](C(=O)N(C)c1ccccc1)N1CCN(CC(=O)N(C)C)CC1,-23.54
CC(=O)N1CCN(C(=O)[C@@H](Sc2cccc(F)c2)C(C)C)CC1,-26.96
CC(=O)N1CCN(C(=O)[C@H](Sc2cccc(F)c2)C(C)C)CC1,-17.11
Cc1ccc([N+](=O)[O-])cc1NC(=O)CN1C[C@@H](C(N)=O)CC[C@@H]1C,-13.56
Cc1ccc([N+](=O)[O-])cc1NC(=O)CN1C[C@H](C(N)=O)CC[C@@H]1C,-30.31
NC(=O)[C@@H]1CCCCN1CC(=O)Nc1c(Cl)cccc1C(F)(F)F,-24.72
NC(=O)[C@H]1CCCCN1CC(=O)Nc1c(Cl)cccc1C(F)(F)F,-29.93
CC(=O)Nc1cc(S(=O)(=O)N(C)[C@@H](C)c2ccncc2)ccc1F,-37.3
CC(=O)Nc1cc(S(=O)(=O)N(C)[C@H](C)c2ccncc2)ccc1F,-28.16
C[C@@H]1CN(C(=O)NCC2CCOCC2)CCS1,-22.86
C[C@H]1CN(C(=O)NCC2CCOCC2)CCS1,-29.05
Cc1ccc(C)c(S(=O)(=O)N[C@@H](CO)c2ccccc2)c1,-10.08
Cc1ccc(C)c(S(=O)(=O)N[C@H](CO)c2ccccc2)c1,-30.8
CN(C)C[C@@H]1CN(C(=O)C(=O)Nc2ccccc2Cl)CCO1,-38.92
CN(C)C[C@H]1CN(C(=O)C(=O)Nc2ccccc2Cl)CCO1,-28.92
Cc1ccc([C@@H](C)NC(=O)c2ccc(S(N)(=O)=O)cc2)cc1,-37.6
Cc1ccc([C@H](C)NC(=O)c2ccc(S(N)(=O)=O)cc2)cc1,-28.29
COCc1nc(C)cc(NC[C@@H](O)c2ccc(Cl)cc2Cl)n1,-42.68
COCc1nc(C)cc(NC[C@H](O)c2ccc(Cl)cc2Cl)n1,-32.68
Cc1ccc([N+](=O)[O-])c(C(=O)N[C@@H](C)c2ccc(S(N)(=O)=O)cc2)c1,-9.65
Cc1ccc([N+](=O)[O-])c(C(=O)N[C@H](C)c2ccc(S(N)(=O)=O)cc2)c1,-24.65
COC(=O)C[C@@H](NC(=O)[C@@H]1COCCO1)c1ccc(OC)c(OC)c1,-23.95
COC(=O)C[C@@H](NC(=O)[C@H]1COCCO1)c1ccc(OC)c(OC)c1,-36.01
C[C@@H](CN(Cc1ccccc1)Cc1cccnc1)C(=O)O,-14.08
C[C@H](CN(Cc1ccccc1)Cc1cccnc1)C(=O)O,-32.52
C[C@@H](C(=O)Nc1ccc(F)c(NS(C)(=O)=O)c1)c1ccccc1F,-31.62
C[C@H](C(=O)Nc1ccc(F)c(NS(C)(=O)=O)c1)c1ccccc1F,-36.85
C[C@@]1(C(=O)NCc2cccc(F)c2)CCCN(S(C)(=O)=O)C1,-24.2
C[C@]1(C(=O)NCc2cccc(F)c2)CCCN(S(C)(=O)=O)C1,-32.06
CCCC[C@@H](COC)Nc1ccc(NC(=O)CN2CCOCC2)cc1,-17.9
CCCC[C@H](COC)Nc1ccc(NC(=O)CN2CCOCC2)cc1,-23.98
CCOc1ccccc1CN[C@@H](C(=O)OC)c1ccc(F)cc1,-24.54
CCOc1ccccc1CN[C@H](C(=O)OC)c1ccc(F)cc1,-34.59
CC(=O)c1cccc(NC(=O)[C@@H](C)N2CCC[C@H](C(=O)O)C2)c1,-28.85
CC(=O)c1cccc(NC(=O)[C@H](C)N2CCC[C@H](C(=O)O)C2)c1,-35.15
CCOc1ccc(C(=O)N[C@@H](C)c2ccc(OC)cc2)cc1C,-28.36
CCOc1ccc(C(=O)N[C@H](C)c2ccc(OC)cc2)cc1C,-10.88
CCOC(=O)N[C@@H]1CCCN(C(=O)/C=C/c2ccccc2C#N)C1,-35.07
CCOC(=O)N[C@H]1CCCN(C(=O)/C=C/c2ccccc2C#N)C1,-23.51
CCC[C@@H]1C(=O)NCCN1C(=O)/C=C(\C)c1ccccc1,-35.28
CCC[C@H]1C(=O)NCCN1C(=O)/C=C(/C)c1ccccc1,-21.4
C[C@@H]1NCCC[C@@H]1C(=O)N(C)CC1CCOCC1,-41.73
C[C@@H]1NCCC[C@H]1C(=O)N(C)CC1CCOCC1,-20.28
COc1ccc(F)cc1[C@@H](C)N[C@@H](C)c1cc(F)ccc1O,-32.62
COc1ccc(F)cc1[C@H](C)N[C@@H](C)c1cc(F)ccc1O,-40.2
CCCOc1ccc([C@@H](C)NC(=O)N2CCC[C@](C)(O)C2)cc1OC,-29.64
CCCOc1ccc([C@H](C)NC(=O)N2CCC[C@](C)(O)C2)cc1OC,-12.66
CCCc1ccc([C@@H](C)NCc2cccc(S(=O)(=O)NC)c2)cc1,-21.91
CCCc1ccc([C@H](C)NCc2cccc(S(=O)(=O)NC)c2)cc1,-28.51
CCN1CCCC[C@@H]1C(=O)NCc1ccc(C(=O)NC)cc1,-38.24
CCN1CCCC[C@H]1C(=O)NCc1ccc(C(=O)NC)cc1,-48.41
CCN(C(=O)[C@@H](C)N1CCN(CC(=O)N(C)C)CC1)c1ccccc1,9.17
CCN(C(=O)[C@H](C)N1CCN(CC(=O)N(C)C)CC1)c1ccccc1,-10.51
COCCN1CCN(C(=O)N[C@@H](C)c2ccc(Cl)cc2Cl)CC1,-40.66
COCCN1CCN(C(=O)N[C@H](C)c2ccc(Cl)cc2Cl)CC1,-26.86
N#Cc1ccc([C@@H](NCc2ccc(Cl)cc2)C(N)=O)cc1,-38.43
N#Cc1ccc([C@H](NCc2ccc(Cl)cc2)C(N)=O)cc1,-29.37
C[C@@H](Sc1ccccc1Cl)C(=O)N1CCC(CC(N)=O)CC1,-13.8
C[C@H](Sc1ccccc1Cl)C(=O)N1CCC(CC(N)=O)CC1,-31.59
CC(=O)NC[C@@H]1CN([C@@H](C)C(=O)Nc2cccc(Cl)c2C)CCO1,-24.28
CC(=O)NC[C@@H]1CN([C@H](C)C(=O)Nc2cccc(Cl)c2C)CCO1,-32.6
CCOCc1ccccc1CNC(=O)[C@@H]1CNCCO1,-24.55
CCOCc1ccccc1CNC(=O)[C@H]1CNCCO1,-29.91
CCC1(O)CCN([C@@H](C)C(=O)Nc2cc(C(=O)OC)ccc2C)CC1,-17.78
CCC1(O)CCN([C@H](C)C(=O)Nc2cc(C(=O)OC)ccc2C)CC1,-4.39
CC(=O)N[C@@H]1CCCN(CCCc2ccc(Cl)cc2)C1,-47.56
CC(=O)N[C@H]1CCCN(CCCc2ccc(Cl)cc2)C1,-39.73
COCC(=O)N1CCN(C(=O)[C@@H](C)Oc2ccc(F)cc2Cl)CC1,-24.29
COCC(=O)N1CCN(C(=O)[C@H](C)Oc2ccc(F)cc2Cl)CC1,-40.67
CSc1cncc(NC[C@@H](C(C)C)N2CCOCC2)n1,-33.32
CSc1cncc(NC[C@H](C(C)C)N2CCOCC2)n1,-42.04
COCc1cccc(CN[C@@H](C)c2ccc(F)cn2)c1,-41.92
COCc1cccc(CN[C@H](C)c2ccc(F)cn2)c1,-25.83
CCOc1cc(CNC(=O)N2CCC[C@@](C)(O)C2)ccc1OC,-31.67
CCOc1cc(CNC(=O)N2CCC[C@](C)(O)C2)ccc1OC,-10.78
C[C@H](c1ccccc1)N(C)C(=O)[C@@H]1CCC[C@H](N)C1,-12.75
C[C@H](c1ccccc1)N(C)C(=O)[C@H]1CCC[C@H](N)C1,-45.93
CCC1CCC(CNC(=O)N2CCC[C@@H](CO)C2)CC1,-17.98
CCC1CCC(CNC(=O)N2CCC[C@H](CO)C2)CC1,-0.72
CN[C@@H]1CCCN(C(=O)/C=C(/C)c2ccc(F)cc2)C1,-34.84
CN[C@@H]1CCCN(C(=O)/C=C(\C)c2ccc(F)cc2)C1,-50.43
CC(C)N1CCC[C@@H](CNC(=O)c2c(F)cccc2Br)C1,-42.07
CC(C)N1CCC[C@H](CNC(=O)c2c(F)cccc2Br)C1,-31.03
COC[C@@H]1CCCN(C(=O)CCC2CCCCC2)C1,-21.85
COC[C@H]1CCCN(C(=O)CCC2CCCCC2)C1,-29.85
COc1cccc(C(=O)N[C@@H](C)c2c(F)cccc2OC)c1OC,-23.28
COc1cccc(C(=O)N[C@H](C)c2c(F)cccc2OC)c1OC,-13.81
CCc1cccc(CC(=O)N[C@@H]2CCCC[C@H]2C(N)=O)c1,-17.73
CCc1cccc(CC(=O)N[C@H]2CCCC[C@H]2C(N)=O)c1,-25.43
COC[C@@H]1CCCN(C(=O)C(=O)Nc2cc(C(F)(F)F)c[nH]c2=O)C1,-24.58
COC[C@H]1CCCN(C(=O)C(=O)Nc2cc(C(F)(F)F)c[nH]c2=O)C1,-30.26
CCCNC(=O)[C@@H]1CCCN(C(=O)COc2ccccc2C#N)C1,-15.85
CCCNC(=O)[C@H]1CCCN(C(=O)COc2ccccc2C#N)C1,-26.97
COC1CCN([C@@H](C)C(=O)N(CCC#N)c2ccc(F)cc2)CC1,-33.9
COC1CCN([C@H](C)C(=O)N(CCC#N)c2ccc(F)cc2)CC1,-25.87
COc1ccc([C@@H](C)NC(=O)c2ccc(C)c(C)c2)cc1,-37.68
COc1ccc([C@H](C)NC(=O)c2ccc(C)c(C)c2)cc1,-29.22
COc1cccc([C@@H](C)NCc2ccc(OC)c(O)c2)c1,-44.59
COc1cccc([C@H](C)NCc2ccc(OC)c(O)c2)c1,-50.74
COc1ccccc1C[C@@H](C)Nc1ncc([N+](=O)[O-])cc1C(N)=O,-32.72
COc1ccccc1C[C@H](C)Nc1ncc([N+](=O)[O-])cc1C(N)=O,-38.34
N[C@@H]1CCC[C@@H](NS(=O)(=O)Cc2ccccc2)C1,-12.34
N[C@@H]1CCC[C@H](NS(=O)(=O)Cc2ccccc2)C1,-39.55
CC[C@@H](c1ccncc1)N(C)C(=O)c1ccc(N(C)C)cc1,-13.92
CC[C@H](c1ccncc1)N(C)C(=O)c1ccc(N(C)C)cc1,-37.23
C[C@@H](NS(=O)(=O)c1cccc([N+](=O)[O-])c1C#N)c1cccc(F)c1F,-27.19
C[C@H](NS(=O)(=O)c1cccc([N+](=O)[O-])c1C#N)c1cccc(F)c1F,-32.81
COCCO[C@H]1CCCN([C@@H](C)C(=O)Nc2ccc(C)cc2Cl)C1,-8.23
COCCO[C@H]1CCCN([C@H](C)C(=O)Nc2ccc(C)cc2Cl)C1,-18.28
CCN1CCCC[C@@H]1CNC(=O)[C@@H]1CCCOC1,-45.91
CCN1CCCC[C@H]1CNC(=O)[C@@H]1CCCOC1,-34.95
CCS(=O)(=O)c1ccc([C@@H](C)NCc2ccccn2)cc1,-34.42
CCS(=O)(=O)c1ccc([C@H](C)NCc2ccccn2)cc1,-41.43
C[C@@H]1CN(C(=O)C(=O)Nc2ccc(S(N)(=O)=O)cc2)C[C@@H](C)O1,-32.98
C[C@H]1CN(C(=O)C(=O)Nc2ccc(S(N)(=O)=O)cc2)C[C@H](C)O1,-43.22
CS[C@@H]1CCC[C@@H](NC(=O)Nc2cccnn2)C1,-20.38
CS[C@@H]1CCC[C@H](NC(=O)Nc2cccnn2)C1,-28.69
CC(=O)Nc1ccc(CC(=O)N[C@@H]2CCCCC2(C)C)cc1,-30.89
CC(=O)Nc1ccc(CC(=O)N[C@H]2CCCCC2(C)C)cc1,-7.99
C[C@@H]1CCC[C@](CNC(=O)C2(O)CCOCC2)(N(C)C)C1,-30.71
C[C@H]1CCC[C@](CNC(=O)C2(O)CCOCC2)(N(C)C)C1,-20.54
Cc1ccc(S(=O)(=O)NC[C@@H]2CN(C)CCO2)c(Br)c1,-31.62
Cc1ccc(S(=O)(=O)NC[C@H]2CN(C)CCO2)c(Br)c1,-38.77
C=CC1CCN(C(=O)N[C@@H](C)c2cccc(NC(C)=O)c2)CC1,-29.97
C=CC1CCN(C(=O)N[C@H](C)c2cccc(NC(C)=O)c2)CC1,-10.16
COC(=O)C[C@@H](NC(=O)c1ccc(NC(C)C)nc1)c1ccccc1,-30.33
COC(=O)C[C@H](NC(=O)c1ccc(NC(C)C)nc1)c1ccccc1,-43.54
CC(=O)N1CCOC[C@@H]1C(=O)NCC1CCN(CCN(C)C)CC1,-29.09
CC(=O)N1CCOC[C@H]1C(=O)NCC1CCN(CCN(C)C)CC1,-36.13
Cc1cccc([C@@H](C)C(=O)Nc2ccc(CC(N)=O)cc2)c1,-26.56
Cc1cccc([C@H](C)C(=O)Nc2ccc(CC(N)=O)cc2)c1,-19.32
COc1cc(OC)c(OC)cc1CN[C@@H](C)c1ccccc1,-42.84
COc1cc(OC)c(OC)cc1CN[C@H](C)c1ccccc1,-26.45
CS(=O)(=O)N1CCC[C@@H](NC(=O)Nc2cccnc2)C1,-24.57
CS(=O)(=O)N1CCC[C@H](NC(=O)Nc2cccnc2)C1,-30.23
COC(=O)CC[C@@H](NC(=O)c1ccc(C#N)cn1)c1ccccc1,-32.2
COC(=O)CC[C@H](NC(=O)c1ccc(C#N)cn1)c1ccccc1,-37.59
CNC[C@@H]1CCCN(CCOc2ccc(Cl)cc2Cl)C1,-33.57
CNC[C@H]1CCCN(CCOc2ccc(Cl)cc2Cl)C1,-47.57
CNS(=O)(=O)c1cccc([C@@H](C)NCc2cc(C)cc(OC)c2)c1,-40.03
CNS(=O)(=O)c1cccc([C@H](C)NCc2cc(C)cc(OC)c2)c1,-32.69
COc1ccc(OC(F)F)c(CNC(=O)N2CCC[C@@H](CO)C2)c1,-3.8
COc1ccc(OC(F)F)c(CNC(=O)N2CCC[C@H](CO)C2)c1,-25.13
CNC(=O)CC1CCN([C@@H](C)C(=O)Nc2cccc(Cl)c2C)CC1,-38.21
CNC(=O)CC1CCN([C@H](C)C(=O)Nc2cccc(Cl)c2C)CC1,-47.94
CCN1CCC[C@@H](NC(=O)Nc2ccc(Br)c(C)c2)C1,-44.49
CCN1CCC[C@H](NC(=O)Nc2ccc(Br)c(C)c2)C1,-37.02
CC[C@@]1(C)CCCN(C(=O)C(=O)Nc2ccc(S(C)(=O)=O)cc2)C1,-19.05
CC[C@]1(C)CCCN(C(=O)C(=O)Nc2ccc(S(C)(=O)=O)cc2)C1,-27.06
COC(=O)N1CCC[C@@H](C(=O)N(C)CC2CCCCC2)C1,-19.43
COC(=O)N1CCC[C@H](C(=O)N(C)CC2CCCCC2)C1,-25.22
CNC(=O)[C@@H]1CCCCN1CCOc1ccccc1C(F)(F)F,-34.58
CNC(=O)[C@H]1CCCCN1CCOc1ccccc1C(F)(F)F,-47.13
N#CCC[C@@H](NC(=O)c1cnc(C(F)(F)F)nc1)c1ccccc1,-32.99
N#CCC[C@H](NC(=O)c1cnc(C(F)(F)F)nc1)c1ccccc1,-38.71
CC(C)[C@@H](NC(=O)c1ccnc(F)c1F)c1ccccc1,-28.33
CC(C)[C@H](NC(=O)c1ccnc(F)c1F)c1ccccc1,-33.61
C[C@@H](N)C(=O)N(Cc1ccccc1)Cc1ccccc1,-31.48
C[C@H](N)C(=O)N(Cc1ccccc1)Cc1ccccc1,-39.83
CCCOc1ccc(OCC(=O)N2C[C@@H](C)O[C@@H](C)C2)cc1,-34.82
CCCOc1ccc(OCC(=O)N2C[C@H](C)O[C@@H](C)C2)cc1,-22.42
CC[C@@H](NC(=O)c1ccccn1)c1ccccc1OCC(=O)N(C)C,-21.36
CC[C@H](NC(=O)c1ccccn1)c1ccccc1OCC(=O)N(C)C,-32.34
Cc1c(NC(=O)C(=O)N2CCC[C@@](C)(O)C2)cccc1C(F)(F)F,-36.75
Cc1c(NC(=O)C(=O)N2CCC[C@](C)(O)C2)cccc1C(F)(F)F,-42.3
CC[C@@H]1CN(CC(=O)Nc2cc(Cl)ccc2Cl)CCN1CCOC,-39.94
CC[C@H]1CN(CC(=O)Nc2cc(Cl)ccc2Cl)CCN1CCOC,-53.75
CCCOc1cc(C)ccc1CNC(=O)N1CCO[C@@H](C)[C@@H]1C,-29.3
CCCOc1cc(C)ccc1CNC(=O)N1CCO[C@H](C)[C@H]1C,-34.97
C[C@@H](Cc1ccc(Br)cc1)C(=O)N1CCS(=O)(=O)CC1,-16.38
C[C@H](Cc1ccc(Br)cc1)C(=O)N1CCS(=O)(=O)CC1,-30.1
C[C@@H](N[C@@H](C)c1cccc(C#N)c1)c1ccc(C(F)(F)F)cc1,-29.47
C[C@@H](N[C@H](C)c1cccc(C#N)c1)c1ccc(C(F)(F)F)cc1,-42.08
CCCCOc1cccc(CN[C@@H](C)c2cnccn2)c1,-38.83
CCCCOc1cccc(CN[C@H](C)c2cnccn2)c1,-44.16
C[C@@H](NCc1cccc(OCC(=O)O)c1)c1ccccc1,-13.39
C[C@H](NCc1cccc(OCC(=O)O)c1)c1ccccc1,-21.4
CCOc1ccc([C@@H](C)NCc2ccccc2F)cc1OCC,-40.58
CCOc1ccc([C@H](C)NCc2ccccc2F)cc1OCC,-28.95
CSc1cccc(NC(=O)[C@@H](C)N2CCC(CO)CC2)c1,-38.05
CSc1cccc(NC(=O)[C@H](C)N2CCC(CO)CC2)c1,-43.22
COC(=O)c1ccc(NC(=O)C(=O)N2CCCC[C@@H]2C)cc1Cl,-40.91
COC(=O)c1ccc(NC(=O)C(=O)N2CCCC[C@H]2C)cc1Cl,-32.21
CCCNC(=O)[C@@H]1CCCN(CCOc2ccccc2OCC)C1,-34.34
CCCNC(=O)[C@H]1CCCN(CCOc2ccccc2OCC)C1,-39.7
CNC(=O)c1ccc(S(=O)(=O)N[C@@H](C)c2ccccc2OC)cc1,-22.1
CNC(=O)c1ccc(S(=O)(=O)N[C@H](C)c2ccccc2OC)cc1,-33.81
C[C@@H](Cc1cccc(Cl)c1)C(=O)N1CCN(S(C)(=O)=O)CC1,-21.9
C[C@H](Cc1cccc(Cl)c1)C(=O)N1CCN(S(C)(=O)=O)CC1,-27.2
COc1ccc([C@@H](C)N[C@@H](C)c2cc(F)cc(F)c2)cc1F,-44.71
COc1ccc([C@H](C)N[C@H](C)c2cc(F)cc(F)c2)cc1F,-33.64
C[C@@H]1CCCC[C@@H]1OCCN1C[C@H](CO)OC[C@@H]1C,-30.32
C[C@H]1CCCC[C@@H]1OCCN1C[C@H](CO)OC[C@@H]1C,-37.71
COc1ccc(Cl)c(S(=O)(=O)N[C@@H](C)C2CCOCC2)c1,-8.39
COc1ccc(Cl)c(S(=O)(=O)N[C@H](C)C2CCOCC2)c1,-20.84
COc1ccc(C(=O)N[C@@H](C)c2ccc(C#N)cc2)c(OC)c1,-36.27
COc1ccc(C(=O)N[C@H](C)c2ccc(C#N)cc2)c(OC)c1,-31.25
CC[C@@H](NCc1ccc(CN(C)C)c(F)c1)c1ccc(F)cc1,-37.0
CC[C@H](NCc1ccc(CN(C)C)c(F)c1)c1ccc(F)cc1,-50.65
CCCN(C[C@@H]1CCCCO1)S(=O)(=O)c1ccc(OCC)cc1,-20.55
CCCN(C[C@H]1CCCCO1)S(=O)(=O)c1ccc(OCC)cc1,-36.03
C[C@@H](Cc1c(Cl)cccc1Cl)NC1CCC(O)CC1,-27.66
C[C@H](Cc1c(Cl)cccc1Cl)NC1CCC(O)CC1,-34.23
C[C@@](CO)(NCc1ccccc1Br)c1ccccc1,-49.07
C[C@](CO)(NCc1ccccc1Br)c1ccccc1,-54.67
COc1cccc(Cl)c1C(=O)N[C@@H](C)C1CCOCC1,-16.84
COc1cccc(Cl)c1C(=O)N[C@H](C)C1CCOCC1,-31.41
COc1ccc(OC)c(CN[C@@H](C(N)=O)c2ccccc2)c1,-27.42
COc1ccc(OC)c(CN[C@H](C(N)=O)c2ccccc2)c1,-20.0
Cc1ccc(NC(=O)C(=O)N2CCC[C@H](C)[C@@H]2CN)cc1,-11.26
Cc1ccc(NC(=O)C(=O)N2CCC[C@H](C)[C@H]2CN)cc1,-33.62
CCOc1ccc(S(=O)(=O)NC[C@@H]2CN(C)CCO2)c(C)c1,-23.24
CCOc1ccc(S(=O)(=O)NC[C@H]2CN(C)CCO2)c(C)c1,-32.33
CN(Cc1ccc(F)cc1F)C(=O)[C@@H]1CCC[C@H](N)C1,-35.41
CN(Cc1ccc(F)cc1F)C(=O)[C@H]1CCC[C@@H](N)C1,-45.2
Cc1ccc(NC(=O)C(=O)N2CCN(C[C@@H](C)O)[C@@H](C)C2)cc1C,-31.23
Cc1ccc(NC(=O)C(=O)N2CCN(C[C@@H](C)O)[C@H](C)C2)cc1C,-43.3
C[C@@]1(O)CCCN(C(=O)C(=O)Nc2cc(F)ccc2OC(F)F)C1,-14.8
C[C@]1(O)CCCN(C(=O)C(=O)Nc2cc(F)ccc2OC(F)F)C1,-37.32
CC[C@@]1(C)CCCN(C(=O)NCc2ccc(Cl)nc2)C1,-35.8
CC[C@]1(C)CCCN(C(=O)NCc2ccc(Cl)nc2)C1,-30.79
COC(=O)c1ccc(S(=O)(=O)N[C@@H](C#N)C2CCCCC2)c(C)c1,-15.71
COC(=O)c1ccc(S(=O)(=O)N[C@H](C#N)C2CCCCC2)c(C)c1,-32.27
CC[C@@H](NC(=O)N1CCC[C@@H](CNC(C)=O)C1)c1cc(F)ccc1F,-9.46
CC[C@@H](NC(=O)N1CCC[C@H](CNC(C)=O)C1)c1cc(F)ccc1F,-19.75
COC(=O)c1ccc(C(=O)N[C@@H](C#N)c2ccc(Cl)cc2)cn1,-43.91
COC(=O)c1ccc(C(=O)N[C@H](C#N)c2ccc(Cl)cc2)cn1,-32.98
Cc1ccc(NC(=O)[C@@H](C)c2cccnc2)c(Cl)c1,-31.98
